5241	14484
11	4601	0.021277	0.02381
4601	11	0.02381	0.021277
11	4981	0.019608	0.02381
4981	11	0.02381	0.019608
11	1401	0.022222	0.02381
1401	11	0.02381	0.022222
11	4153	0.022222	0.02381
4153	11	0.02381	0.022222
12	4780	0.25	0.142857
4780	12	0.142857	0.25
12	5081	0.142857	0.142857
5081	12	0.142857	0.142857
12	555	0.030303	0.142857
555	12	0.142857	0.030303
12	1349	0.090909	0.142857
1349	12	0.142857	0.090909
12	1539	0.5	0.142857
1539	12	0.142857	0.5
12	3151	0.055556	0.142857
3151	12	0.142857	0.055556
12	2611	0.090909	0.142857
2611	12	0.142857	0.090909
13	4445	0.111111	0.142857
4445	13	0.142857	0.111111
13	90	0.25	0.142857
90	13	0.142857	0.25
13	91	0.5	0.142857
91	13	0.142857	0.5
13	4984	0.25	0.142857
4984	13	0.142857	0.25
13	5149	0.125	0.142857
5149	13	0.142857	0.125
13	4685	0.25	0.142857
4685	13	0.142857	0.25
13	2301	0.125	0.142857
2301	13	0.142857	0.125
14	974	0.25	0.5
974	14	0.5	0.25
14	3020	0.2	0.5
3020	14	0.5	0.2
15	671	0.5	1
671	15	1	0.5
16	461	0.5	0.5
461	16	0.5	0.5
16	3149	0.5	0.5
3149	16	0.5	0.5
17	3399	0.166667	1
3399	17	1	0.166667
18	2424	0.333333	0.25
2424	18	0.25	0.333333
18	3435	0.071429	0.25
3435	18	0.25	0.071429
18	1806	0.142857	0.25
1806	18	0.25	0.142857
18	1669	0.076923	0.25
1669	18	0.25	0.076923
19	2330	0.076923	0.5
2330	19	0.5	0.076923
19	1792	0.333333	0.5
1792	19	0.5	0.333333
20	1088	0.1	0.5
1088	20	0.5	0.1
20	4032	0.2	0.5
4032	20	0.5	0.2
21	764	1	1
764	21	1	1
22	3619	0.5	1
3619	22	1	0.5
23	1556	0.02381	0.02381
1556	23	0.02381	0.02381
23	475	0.02381	0.02381
475	23	0.02381	0.02381
23	3686	0.027778	0.02381
3686	23	0.02381	0.027778
23	896	0.032258	0.02381
896	23	0.02381	0.032258
23	4157	0.027027	0.02381
4157	23	0.02381	0.027027
23	1952	0.02381	0.02381
1952	23	0.02381	0.02381
23	2905	0.02381	0.02381
2905	23	0.02381	0.02381
23	4015	0.02381	0.02381
4015	23	0.02381	0.02381
23	1984	0.02439	0.02381
1984	23	0.02381	0.02439
23	495	0.029412	0.02381
495	23	0.02381	0.029412
23	3255	0.02381	0.02381
3255	23	0.02381	0.02381
23	4158	0.02439	0.02381
4158	23	0.02381	0.02439
23	2060	0.023256	0.02381
2060	23	0.02381	0.023256
23	3764	0.029412	0.02381
3764	23	0.02381	0.029412
23	1061	0.030303	0.02381
1061	23	0.02381	0.030303
23	4946	0.025	0.02381
4946	23	0.02381	0.025
23	2846	0.032258	0.02381
2846	23	0.02381	0.032258
23	4771	0.029412	0.02381
4771	23	0.02381	0.029412
23	1503	0.035714	0.02381
1503	23	0.02381	0.035714
23	4269	0.032258	0.02381
4269	23	0.02381	0.032258
23	4530	0.030303	0.02381
4530	23	0.02381	0.030303
23	2862	0.02381	0.02381
2862	23	0.02381	0.02381
23	1299	0.02381	0.02381
1299	23	0.02381	0.02381
23	2955	0.016949	0.02381
2955	23	0.02381	0.016949
23	3097	0.02439	0.02381
3097	23	0.02381	0.02439
23	2956	0.030303	0.02381
2956	23	0.02381	0.030303
23	395	0.02381	0.02381
395	23	0.02381	0.02381
23	3834	0.032258	0.02381
3834	23	0.02381	0.032258
23	3007	0.029412	0.02381
3007	23	0.02381	0.029412
23	3960	0.02381	0.02381
3960	23	0.02381	0.02381
23	1783	0.030303	0.02381
1783	23	0.02381	0.030303
23	1894	0.032258	0.02381
1894	23	0.02381	0.032258
23	978	0.02381	0.02381
978	23	0.02381	0.02381
23	520	0.02381	0.02381
520	23	0.02381	0.02381
23	1476	0.02381	0.02381
1476	23	0.02381	0.02381
23	2539	0.030303	0.02381
2539	23	0.02381	0.030303
23	522	0.02381	0.02381
522	23	0.02381	0.02381
23	1332	0.020408	0.02381
1332	23	0.02381	0.020408
23	3636	0.02381	0.02381
3636	23	0.02381	0.02381
23	3900	0.030303	0.02381
3900	23	0.02381	0.030303
23	2493	0.02381	0.02381
2493	23	0.02381	0.02381
23	3523	0.02381	0.02381
3523	23	0.02381	0.02381
24	809	0.5	0.2
809	24	0.2	0.5
24	3448	0.125	0.2
3448	24	0.2	0.125
24	4104	0.1	0.2
4104	24	0.2	0.1
24	4354	0.166667	0.2
4354	24	0.2	0.166667
24	3241	0.333333	0.2
3241	24	0.2	0.333333
25	3015	1	0.5
3015	25	0.5	1
25	614	0.2	0.5
614	25	0.5	0.2
26	40	0.25	0.5
40	26	0.5	0.25
26	3944	0.5	0.5
3944	26	0.5	0.5
27	2438	1	1
2438	27	1	1
28	3071	0.2	0.25
3071	28	0.25	0.2
28	555	0.030303	0.25
555	28	0.25	0.030303
28	2230	0.333333	0.25
2230	28	0.25	0.333333
29	679	1	0.25
679	29	0.25	1
29	2634	0.076923	0.25
2634	29	0.25	0.076923
29	5021	0.125	0.25
5021	29	0.25	0.125
29	433	0.1	0.25
433	29	0.25	0.1
30	1165	0.083333	1
1165	30	1	0.083333
31	2135	0.333333	0.5
2135	31	0.5	0.333333
31	1086	0.5	0.5
1086	31	0.5	0.5
32	3029	0.5	0.125
3029	32	0.125	0.5
32	2961	0.5	0.125
2961	32	0.125	0.5
32	165	0.166667	0.125
165	32	0.125	0.166667
32	2666	0.0625	0.125
2666	32	0.125	0.0625
32	1938	0.25	0.125
1938	32	0.125	0.25
32	3319	0.083333	0.125
3319	32	0.125	0.083333
32	1423	0.333333	0.125
1423	32	0.125	0.333333
32	996	0.166667	0.125
996	32	0.125	0.166667
33	974	0.25	1
974	33	1	0.25
34	2772	0.1	0.5
2772	34	0.5	0.1
34	1490	0.038462	0.5
1490	34	0.5	0.038462
35	1428	0.333333	0.25
1428	35	0.25	0.333333
35	634	0.058824	0.25
634	35	0.25	0.058824
35	1658	0.333333	0.25
1658	35	0.25	0.333333
35	3307	0.333333	0.25
3307	35	0.25	0.333333
36	2455	0.2	0.090909
2455	36	0.090909	0.2
36	4018	0.2	0.090909
4018	36	0.090909	0.2
36	828	0.111111	0.090909
828	36	0.090909	0.111111
36	3077	0.25	0.090909
3077	36	0.090909	0.25
36	781	0.125	0.090909
781	36	0.090909	0.125
36	340	0.25	0.090909
340	36	0.090909	0.25
36	2524	0.111111	0.090909
2524	36	0.090909	0.111111
36	1987	0.05	0.090909
1987	36	0.090909	0.05
36	5233	0.2	0.090909
5233	36	0.090909	0.2
36	2833	0.033333	0.090909
2833	36	0.090909	0.033333
36	1313	0.083333	0.090909
1313	36	0.090909	0.083333
37	4518	0.25	0.166667
4518	37	0.166667	0.25
37	3713	0.25	0.166667
3713	37	0.166667	0.25
37	3891	0.166667	0.166667
3891	37	0.166667	0.166667
37	3421	0.25	0.166667
3421	37	0.166667	0.25
37	4847	1	0.166667
4847	37	0.166667	1
37	4829	0.142857	0.166667
4829	37	0.166667	0.142857
38	3452	0.166667	0.25
3452	38	0.25	0.166667
38	2754	0.142857	0.25
2754	38	0.25	0.142857
38	1707	0.125	0.25
1707	38	0.25	0.125
38	3414	0.25	0.25
3414	38	0.25	0.25
39	3310	0.333333	0.5
3310	39	0.5	0.333333
39	3730	0.5	0.5
3730	39	0.5	0.5
40	2263	1	0.25
2263	40	0.25	1
40	633	1	0.25
633	40	0.25	1
40	3944	0.5	0.25
3944	40	0.25	0.5
41	3016	0.25	0.5
3016	41	0.5	0.25
41	3892	0.015873	0.5
3892	41	0.5	0.015873
42	3363	0.2	0.5
3363	42	0.5	0.2
42	2250	0.090909	0.5
2250	42	0.5	0.090909
43	3390	0.2	0.5
3390	43	0.5	0.2
43	750	0.1	0.5
750	43	0.5	0.1
44	2534	0.25	0.125
2534	44	0.125	0.25
44	4169	0.5	0.125
4169	44	0.125	0.5
44	4694	0.1	0.125
4694	44	0.125	0.1
44	244	0.333333	0.125
244	44	0.125	0.333333
44	1976	0.111111	0.125
1976	44	0.125	0.111111
44	3775	0.25	0.125
3775	44	0.125	0.25
44	195	0.04	0.125
195	44	0.125	0.04
44	2033	0.066667	0.125
2033	44	0.125	0.066667
45	4746	0.038462	0.333333
4746	45	0.333333	0.038462
45	4047	0.25	0.333333
4047	45	0.333333	0.25
45	3962	0.0625	0.333333
3962	45	0.333333	0.0625
46	1058	0.2	1
1058	46	1	0.2
47	3735	0.058824	0.058824
3735	47	0.058824	0.058824
47	1674	0.058824	0.058824
1674	47	0.058824	0.058824
47	3512	0.058824	0.058824
3512	47	0.058824	0.058824
47	215	0.058824	0.058824
215	47	0.058824	0.058824
47	3608	0.058824	0.058824
3608	47	0.058824	0.058824
47	3792	0.058824	0.058824
3792	47	0.058824	0.058824
47	364	0.058824	0.058824
364	47	0.058824	0.058824
47	3939	0.058824	0.058824
3939	47	0.058824	0.058824
47	3596	0.058824	0.058824
3596	47	0.058824	0.058824
47	2824	0.058824	0.058824
2824	47	0.058824	0.058824
47	1416	0.058824	0.058824
1416	47	0.058824	0.058824
47	934	0.058824	0.058824
934	47	0.058824	0.058824
47	4542	0.027027	0.058824
4542	47	0.058824	0.027027
47	88	0.058824	0.058824
88	47	0.058824	0.058824
47	59	0.058824	0.058824
59	47	0.058824	0.058824
47	786	0.055556	0.058824
786	47	0.058824	0.055556
47	4583	0.058824	0.058824
4583	47	0.058824	0.058824
48	4305	0.5	0.5
4305	48	0.5	0.5
48	348	0.5	0.5
348	48	0.5	0.5
49	3454	0.5	0.5
3454	49	0.5	0.5
49	4611	0.5	0.5
4611	49	0.5	0.5
50	201	0.034483	0.25
201	50	0.25	0.034483
50	911	0.5	0.25
911	50	0.25	0.5
50	1637	0.333333	0.25
1637	50	0.25	0.333333
50	135	0.5	0.25
135	50	0.25	0.5
51	4610	0.090909	0.25
4610	51	0.25	0.090909
51	4629	0.030303	0.25
4629	51	0.25	0.030303
51	2151	0.25	0.25
2151	51	0.25	0.25
51	4644	0.071429	0.25
4644	51	0.25	0.071429
52	1757	1	1
1757	52	1	1
53	4055	0.083333	0.333333
4055	53	0.333333	0.083333
53	4060	0.2	0.333333
4060	53	0.333333	0.2
53	4493	0.052632	0.333333
4493	53	0.333333	0.052632
54	1803	0.090909	0.5
1803	54	0.5	0.090909
54	1521	0.5	0.5
1521	54	0.5	0.5
55	2702	0.166667	0.5
2702	55	0.5	0.166667
55	3544	0.166667	0.5
3544	55	0.5	0.166667
56	3309	0.071429	0.071429
3309	56	0.071429	0.071429
56	3946	0.071429	0.071429
3946	56	0.071429	0.071429
56	1922	0.041667	0.071429
1922	56	0.071429	0.041667
56	3346	0.071429	0.071429
3346	56	0.071429	0.071429
56	4969	0.071429	0.071429
4969	56	0.071429	0.071429
56	1644	0.071429	0.071429
1644	56	0.071429	0.071429
56	3964	0.071429	0.071429
3964	56	0.071429	0.071429
56	1439	0.055556	0.071429
1439	56	0.071429	0.055556
56	1834	0.071429	0.071429
1834	56	0.071429	0.071429
56	1376	0.071429	0.071429
1376	56	0.071429	0.071429
56	1875	0.071429	0.071429
1875	56	0.071429	0.071429
56	1835	0.071429	0.071429
1835	56	0.071429	0.071429
56	1960	0.071429	0.071429
1960	56	0.071429	0.071429
56	116	0.071429	0.071429
116	56	0.071429	0.071429
57	4894	0.090909	0.166667
4894	57	0.166667	0.090909
57	4769	0.0625	0.166667
4769	57	0.166667	0.0625
57	1701	0.25	0.166667
1701	57	0.166667	0.25
57	733	0.076923	0.166667
733	57	0.166667	0.076923
57	4842	0.2	0.166667
4842	57	0.166667	0.2
57	2676	0.0625	0.166667
2676	57	0.166667	0.0625
58	1332	0.020408	0.142857
1332	58	0.142857	0.020408
58	3846	0.25	0.142857
3846	58	0.142857	0.25
58	634	0.058824	0.142857
634	58	0.142857	0.058824
58	4406	0.333333	0.142857
4406	58	0.142857	0.333333
58	3759	0.125	0.142857
3759	58	0.142857	0.125
58	2733	0.1	0.142857
2733	58	0.142857	0.1
58	2117	0.142857	0.142857
2117	58	0.142857	0.142857
59	3735	0.058824	0.058824
3735	59	0.058824	0.058824
59	1674	0.058824	0.058824
1674	59	0.058824	0.058824
59	3512	0.058824	0.058824
3512	59	0.058824	0.058824
59	215	0.058824	0.058824
215	59	0.058824	0.058824
59	3608	0.058824	0.058824
3608	59	0.058824	0.058824
59	3792	0.058824	0.058824
3792	59	0.058824	0.058824
59	364	0.058824	0.058824
364	59	0.058824	0.058824
59	3939	0.058824	0.058824
3939	59	0.058824	0.058824
59	3596	0.058824	0.058824
3596	59	0.058824	0.058824
59	2824	0.058824	0.058824
2824	59	0.058824	0.058824
59	1416	0.058824	0.058824
1416	59	0.058824	0.058824
59	934	0.058824	0.058824
934	59	0.058824	0.058824
59	4542	0.027027	0.058824
4542	59	0.058824	0.027027
59	88	0.058824	0.058824
88	59	0.058824	0.058824
59	786	0.055556	0.058824
786	59	0.058824	0.055556
59	4583	0.058824	0.058824
4583	59	0.058824	0.058824
60	5038	0.2	0.033333
5038	60	0.033333	0.2
60	4517	0.033333	0.033333
4517	60	0.033333	0.033333
60	4233	0.012346	0.033333
4233	60	0.033333	0.012346
60	3017	0.071429	0.033333
3017	60	0.033333	0.071429
60	2867	0.016667	0.033333
2867	60	0.033333	0.016667
60	3243	0.166667	0.033333
3243	60	0.033333	0.166667
60	1163	0.142857	0.033333
1163	60	0.033333	0.142857
60	496	0.5	0.033333
496	60	0.033333	0.5
60	1725	0.071429	0.033333
1725	60	0.033333	0.071429
60	4964	0.125	0.033333
4964	60	0.033333	0.125
60	4614	0.055556	0.033333
4614	60	0.033333	0.055556
60	1746	0.142857	0.033333
1746	60	0.033333	0.142857
60	559	0.015385	0.033333
559	60	0.033333	0.015385
60	4694	0.1	0.033333
4694	60	0.033333	0.1
60	601	0.041667	0.033333
601	60	0.033333	0.041667
60	360	0.166667	0.033333
360	60	0.033333	0.166667
60	85	0.076923	0.033333
85	60	0.033333	0.076923
60	603	0.333333	0.033333
603	60	0.033333	0.333333
60	4206	0.066667	0.033333
4206	60	0.033333	0.066667
60	2491	0.111111	0.033333
2491	60	0.033333	0.111111
60	1388	0.037037	0.033333
1388	60	0.033333	0.037037
60	4712	0.045455	0.033333
4712	60	0.033333	0.045455
60	3494	0.015152	0.033333
3494	60	0.033333	0.015152
60	3338	0.05	0.033333
3338	60	0.033333	0.05
60	4553	0.012987	0.033333
4553	60	0.033333	0.012987
60	3699	0.125	0.033333
3699	60	0.033333	0.125
60	1923	0.047619	0.033333
1923	60	0.033333	0.047619
60	4832	0.166667	0.033333
4832	60	0.033333	0.166667
60	2887	0.043478	0.033333
2887	60	0.033333	0.043478
60	4981	0.019608	0.033333
4981	60	0.033333	0.019608
61	2501	0.066667	1
2501	61	1	0.066667
62	3225	0.125	0.25
3225	62	0.25	0.125
62	3229	0.25	0.25
3229	62	0.25	0.25
62	2076	0.5	0.25
2076	62	0.25	0.5
62	1712	0.5	0.25
1712	62	0.25	0.5
63	3317	0.333333	0.142857
3317	63	0.142857	0.333333
63	982	0.142857	0.142857
982	63	0.142857	0.142857
63	664	0.333333	0.142857
664	63	0.142857	0.333333
63	2890	0.083333	0.142857
2890	63	0.142857	0.083333
63	4471	0.333333	0.142857
4471	63	0.142857	0.333333
63	3582	0.111111	0.142857
3582	63	0.142857	0.111111
63	269	0.25	0.142857
269	63	0.142857	0.25
64	3337	0.090909	0.5
3337	64	0.5	0.090909
64	2915	0.076923	0.5
2915	64	0.5	0.076923
65	1676	0.2	1
1676	65	1	0.2
66	4245	0.25	0.333333
4245	66	0.333333	0.25
66	1097	0.25	0.333333
1097	66	0.333333	0.25
66	952	0.333333	0.333333
952	66	0.333333	0.333333
67	1536	1	1
1536	67	1	1
68	2625	0.333333	0.2
2625	68	0.2	0.333333
68	555	0.030303	0.2
555	68	0.2	0.030303
68	4416	0.090909	0.2
4416	68	0.2	0.090909
68	1207	0.333333	0.2
1207	68	0.2	0.333333
68	2733	0.1	0.2
2733	68	0.2	0.1
69	1678	0.5	0.333333
1678	69	0.333333	0.5
69	2605	0.25	0.333333
2605	69	0.333333	0.25
69	4874	0.125	0.333333
4874	69	0.333333	0.125
70	241	0.041667	0.333333
241	70	0.333333	0.041667
70	5129	0.166667	0.333333
5129	70	0.333333	0.166667
70	2006	0.25	0.333333
2006	70	0.333333	0.25
71	2967	0.052632	0.166667
2967	71	0.166667	0.052632
71	590	0.055556	0.166667
590	71	0.166667	0.055556
71	3805	0.2	0.166667
3805	71	0.166667	0.2
71	4096	0.2	0.166667
4096	71	0.166667	0.2
71	2351	0.166667	0.166667
2351	71	0.166667	0.166667
71	2340	0.166667	0.166667
2340	71	0.166667	0.166667
72	4736	0.111111	0.125
4736	72	0.125	0.111111
72	3702	0.5	0.125
3702	72	0.125	0.5
72	3008	0.111111	0.125
3008	72	0.125	0.111111
72	278	0.25	0.125
278	72	0.125	0.25
72	4837	0.5	0.125
4837	72	0.125	0.5
72	530	0.25	0.125
530	72	0.125	0.25
72	2235	0.25	0.125
2235	72	0.125	0.25
72	4154	0.090909	0.125
4154	72	0.125	0.090909
73	4834	0.111111	0.5
4834	73	0.5	0.111111
73	3105	0.111111	0.5
3105	73	0.5	0.111111
74	1317	0.166667	1
1317	74	1	0.166667
75	1347	0.333333	0.5
1347	75	0.5	0.333333
75	750	0.1	0.5
750	75	0.5	0.1
76	1756	1	1
1756	76	1	1
77	4438	0.2	0.2
4438	77	0.2	0.2
77	4440	0.5	0.2
4440	77	0.2	0.5
77	4945	0.166667	0.2
4945	77	0.2	0.166667
77	3757	0.5	0.2
3757	77	0.2	0.5
77	2769	0.5	0.2
2769	77	0.2	0.5
78	2586	0.052632	0.5
2586	78	0.5	0.052632
78	2279	0.2	0.5
2279	78	0.5	0.2
79	2134	0.333333	0.2
2134	79	0.2	0.333333
79	1937	0.090909	0.2
1937	79	0.2	0.090909
79	4152	0.5	0.2
4152	79	0.2	0.5
79	3453	0.142857	0.2
3453	79	0.2	0.142857
79	3341	0.2	0.2
3341	79	0.2	0.2
80	4256	0.333333	0.5
4256	80	0.5	0.333333
80	2990	0.083333	0.5
2990	80	0.5	0.083333
81	4287	0.5	1
4287	81	1	0.5
82	3587	0.25	0.166667
3587	82	0.166667	0.25
82	3456	0.5	0.166667
3456	82	0.166667	0.5
82	1242	0.5	0.166667
1242	82	0.166667	0.5
82	1167	0.5	0.166667
1167	82	0.166667	0.5
82	2910	0.045455	0.166667
2910	82	0.166667	0.045455
82	307	0.2	0.166667
307	82	0.166667	0.2
83	3816	0.166667	0.5
3816	83	0.5	0.166667
83	1405	0.1	0.5
1405	83	0.5	0.1
84	975	0.04	0.033333
975	84	0.033333	0.04
84	4886	0.25	0.033333
4886	84	0.033333	0.25
84	2358	0.333333	0.033333
2358	84	0.033333	0.333333
84	1370	0.032258	0.033333
1370	84	0.033333	0.032258
84	549	0.026316	0.033333
549	84	0.033333	0.026316
84	4296	0.166667	0.033333
4296	84	0.033333	0.166667
84	4498	0.25	0.033333
4498	84	0.033333	0.25
84	3957	0.04	0.033333
3957	84	0.033333	0.04
84	976	0.052632	0.033333
976	84	0.033333	0.052632
84	3859	0.058824	0.033333
3859	84	0.033333	0.058824
84	3447	0.111111	0.033333
3447	84	0.033333	0.111111
84	1956	0.5	0.033333
1956	84	0.033333	0.5
84	610	0.083333	0.033333
610	84	0.033333	0.083333
84	455	0.058824	0.033333
455	84	0.033333	0.058824
84	738	0.333333	0.033333
738	84	0.033333	0.333333
84	3491	0.25	0.033333
3491	84	0.033333	0.25
84	4131	0.03125	0.033333
4131	84	0.033333	0.03125
84	2199	0.166667	0.033333
2199	84	0.033333	0.166667
84	5029	0.058824	0.033333
5029	84	0.033333	0.058824
84	2863	0.058824	0.033333
2863	84	0.033333	0.058824
84	1171	0.045455	0.033333
1171	84	0.033333	0.045455
84	2709	0.058824	0.033333
2709	84	0.033333	0.058824
84	669	0.0625	0.033333
669	84	0.033333	0.0625
84	3450	0.034483	0.033333
3450	84	0.033333	0.034483
84	1965	0.032258	0.033333
1965	84	0.033333	0.032258
84	5066	0.043478	0.033333
5066	84	0.033333	0.043478
84	4140	0.058824	0.033333
4140	84	0.033333	0.058824
84	3796	0.058824	0.033333
3796	84	0.033333	0.058824
84	2196	0.045455	0.033333
2196	84	0.033333	0.045455
84	1570	0.058824	0.033333
1570	84	0.033333	0.058824
85	4233	0.012346	0.076923
4233	85	0.076923	0.012346
85	2333	0.047619	0.076923
2333	85	0.076923	0.047619
85	601	0.041667	0.076923
601	85	0.076923	0.041667
85	2465	0.012987	0.076923
2465	85	0.076923	0.012987
85	677	0.020408	0.076923
677	85	0.076923	0.020408
85	4206	0.066667	0.076923
4206	85	0.076923	0.066667
85	2491	0.111111	0.076923
2491	85	0.076923	0.111111
85	4712	0.045455	0.076923
4712	85	0.076923	0.045455
85	4553	0.012987	0.076923
4553	85	0.076923	0.012987
85	4019	0.166667	0.076923
4019	85	0.076923	0.166667
85	3771	0.022727	0.076923
3771	85	0.076923	0.022727
85	134	0.038462	0.076923
134	85	0.076923	0.038462
86	3082	0.5	0.5
3082	86	0.5	0.5
86	1183	0.5	0.5
1183	86	0.5	0.5
87	5139	0.5	0.5
5139	87	0.5	0.5
87	193	0.5	0.5
193	87	0.5	0.5
88	3735	0.058824	0.058824
3735	88	0.058824	0.058824
